,Reward,Average Reward
158,275.074848865361,784.93882238696
159,1721.51048687104,1075.33961845818
160,170.981064787606,1009.41063465779
161,755.974822973367,592.897816681112
162,152.558327176158,615.219910134706
163,723.303919076151,704.865724176864
164,16.4632156779661,363.856269938249
165,86.0117268228158,346.862402345292
166,217.901503687924,239.247738488203
167,845.522923210249,377.840657695021
168,2585.2301723462,750.225908349031
169,113.776026747658,769.68847056297
170,331.425968873438,818.771318973094
171,765.661375522186,928.323293339947
172,220.879741280726,803.394656954042
173,903.091567131117,466.966935911025
174,1309.32313107057,706.076356775607
175,717.700507995503,783.33126460002
176,560.098084986056,742.218606492794
177,1182.65418885704,934.573496008057
178,62.1016919326319,766.37552096836
179,270.99970046913,558.710834848072
180,629.994824572497,541.169698163471
181,1380.34635508957,705.219352184175
182,181.992060862805,505.086926585328
183,869.150990498853,666.496786298572
184,462.552055174816,704.807257239709
185,208.867114882188,620.581715301647
186,1666.75503205328,677.863450694389
187,193.565662065072,680.178170934843
188,889.534719173514,684.254916669775
189,448.795450411408,681.503595717093
190,14.2412551157528,642.578423763806
191,66.1173878730515,322.45089492776
192,186.899037260291,321.117569966804
193,683.181932206189,279.847012573338
194,85.424495466213,207.172821584299
195,621.62816194203,328.650202949555
196,323.60845306688,380.148415988321
197,543.426496070438,451.45390775035
198,299.337966412345,374.685114591581
199,882.176601498125,534.035535797964
200,531.22430717656,515.95476484487
201,39.9968075764592,459.232435746785
202,123.464860477873,375.240108628272
203,593.026012280802,433.977717801964
204,540.266263428636,365.595650188066
205,708.897768504446,401.130342453643
206,772.408293168713,547.612639572094
207,8.90077319828986,524.699822116178
208,14.5741254072507,409.009444741467
209,65.9560478394852,314.147401623637
210,274.498080315038,227.267463985755
211,311.347166890651,135.055238730143
212,70.2502642926239,147.32513694901
213,209.745298081627,186.359371483885
214,604.532439834853,294.074649882959
215,130.347196371631,265.244473094277
216,544.154216410872,311.805882998321
217,194.417993711506,336.639428882098
218,1924.41309805445,679.572988876663
219,123.479482635997,583.362397436892
220,909.021660354995,739.097290233565
221,203.786455870821,671.023738125554
222,1001.14058288766,832.368255960785
223,276.724213328395,502.830479015573
224,261.95984179323,530.52655084702
225,234.916356328399,395.705490041701
226,1388.33189868721,632.614578604978
227,131.557910974815,458.69804422241
228,393.145053715959,481.982212299922
229,1172.30554222699,664.051352386675
230,909.290996189844,798.926280358964
231,884.029450147556,698.065790651033
232,115.935478039382,694.941304063947
233,1144.29393677562,845.171080675879
234,894.118334859756,789.533639202432
235,1075.64196308271,822.803832581006
236,115.694655295758,669.136873610646
237,637.55640276108,773.461058554986
238,684.800530599659,681.562377319793
239,65.4477485975013,515.828260067342
240,256.407638125881,351.981395075976
241,596.62410389952,448.167284796728
242,224.272511875631,365.510506619638
243,1306.5146316616,489.853326832027
244,257.59865869913,528.283508852353
245,840.370340329084,645.076049292993
246,541.649553654146,634.081139243919
247,94.1594942596708,608.058535720727
248,1070.38340014319,560.832289417043
249,871.503172627582,683.613192202734
